step,reward,success,max_task,mode
4860,-87.83650806452202,0,0.0,train
4865,-70.88530592250284,0,0.0,train
4869,-55.177394355743196,0,0.0,train
4873,-82.48133998990596,0,0.0,train
4878,-62.25837455486944,0,0.0,train
4891,-56.18395224820658,0,0.0,train
4913,-4.475800473422574,0,0.0,train
4916,-137.28928028522208,0,0.0,train
4920,-54.47328349725717,0,0.0,train
4923,-70.14066997031617,0,0.0,train
4928,-65.52373124504743,0,0.0,train
4933,-59.46292314051053,0,0.0,train
4937,-51.48784682865036,0,0.0,train
4943,-61.35454939173513,0,0.0,train
4954,-32.969529320269565,0,0.0,train
4958,-125.24748753629692,0,0.0,train
4974,-3.1513261152693914,0,0.0,train
4980,-92.10576104802544,0,0.0,train
4983,-59.82657943658622,0,0.0,train
4988,-64.89750257686863,0,0.0,train
4992,-55.35261461748344,0,0.0,train
4995,-61.74822342948797,0,0.0,train
5003,-16.541617662562125,0,0.0,train
5009,-64.94414812496089,0,0.0,train
5013,-68.12590206626311,0,0.0,train
5030,30.112125537436427,0,0.0,train
5039,-124.3013180601702,0,0.0,train
5043,-71.58340325321454,0,0.0,train
5049,-58.44084792695206,0,0.0,train
5054,-59.57796316375699,0,0.0,train
5061,-57.08812701082557,0,0.0,train
5064,-51.04222984973763,0,0.0,train
5070,-37.16403617539669,0,0.0,train
5077,-81.0437162022988,0,0.0,train
5082,-31.573150282899153,0,0.0,train
5089,-53.64259281618614,0,0.0,train
5093,-77.57623783982025,0,0.0,train
5100,-56.70116590480603,0,0.0,train
5122,27.671803910885814,0,0.0,train
5126,-160.63435653018118,0,0.0,train
5130,-71.53408188141793,0,0.0,train
5134,-71.46807194995246,0,0.0,train
5138,-66.61083592636902,0,0.0,train
5147,-22.40307183975461,0,0.0,train
5155,-92.69971676477174,0,0.0,train
5161,-59.12237171793098,0,0.0,train
5165,-69.38918070225938,0,0.0,train
5182,-19.28838637466319,0,0.0,train
5189,-79.94198844290275,0,0.0,train
5197,-53.35129971218483,0,0.0,train
5201,-84.33645397917584,0,0.0,train
5207,-48.21629455453479,0,0.0,train
5211,-60.11473122421168,0,0.0,train
5217,-54.96487079992624,0,0.0,train
5221,-68.7140972479336,0,0.0,train
5226,-59.26810274220393,0,0.0,train
5236,-18.134727384654845,0,0.0,train
5239,-90.8482227930622,0,0.0,train
5244,-66.71625905139103,0,0.0,train
5247,-56.845038458773494,0,0.0,train
5250,-53.99059171758405,0,0.0,train
5257,-64.75640232344223,0,0.0,train
5262,-59.64033937307612,0,0.0,train
5266,-71.24457297927796,0,0.0,train
5273,-26.960897113351912,0,0.0,train
5278,-65.38865427197621,0,0.0,train
5282,-85.35003976671072,0,0.0,train
5286,-63.25839443968813,0,0.0,train
5290,-62.60079309523371,0,0.0,train
5294,-83.07336468217466,0,0.0,train
5305,-22.409347861075055,0,0.0,train
5311,-76.35418652809474,0,0.0,train
5316,-86.80615620595495,0,0.0,train
5320,-52.395423959789795,0,0.0,train
5324,-98.58397296113986,0,0.0,train
5328,-62.585321521846794,0,0.0,train
5331,-78.582686054177,0,0.0,train
5336,-68.98780723357604,0,0.0,train
5341,-69.5042285223351,0,0.0,train
5346,-60.50176789798366,0,0.0,train
5358,-29.382306054485376,0,0.0,train
5384,12.895770529796465,0,0.0,train
5406,-82.31061144685253,0,0.0,train
5412,-81.63276235107729,0,0.0,train
5415,-60.63568863523642,0,0.0,train
5421,-41.998918906057725,0,0.0,train
5427,-78.31014771620369,0,0.0,train
5432,-74.50252319645465,0,0.0,train
5436,-57.971176371598524,0,0.0,train
5441,-75.94476479556994,0,0.0,train
5455,2.3340330158650175,0,0.0,train
5460,-125.00419338865335,0,0.0,train
5467,-45.211120543582865,0,0.0,train
5482,-72.47422314293729,0,0.0,train
5485,-36.92187019762899,0,0.0,train
5488,-55.223824341736716,0,0.0,train
5497,-7.097164201228772,0,0.0,train
5502,-101.91742256257005,0,0.0,train
5506,-79.01495443986917,0,0.0,train
5518,-18.42710935314203,0,0.0,train
5524,-93.5080539136781,0,0.0,train
5532,-50.59970023583779,0,0.0,train
5538,-61.73729461892801,0,0.0,train
5554,6.054595216770544,0,0.0,train
5574,-80.29096537868483,0,0.0,train
5578,-77.94281133267538,0,0.0,train
5582,-47.80477131214975,0,0.0,train
5586,-47.52156294027175,0,0.0,train
5590,-49.40473160905948,0,0.0,train
5594,-73.93226029394329,0,0.0,train
5600,-71.52268037743407,0,0.0,train
5604,-67.60457187029951,0,0.0,train
5615,3.2099151067163874,0,0.0,train
5619,-139.90212729066096,0,0.0,train
5624,-43.95521507841469,0,0.0,train
5628,-74.03547350859927,0,0.0,train
5632,-58.425123026179484,0,0.0,train
5637,-81.86135866678124,0,0.0,train
5643,-47.04024359243127,0,0.0,train
5648,-60.09311111401775,0,0.0,train
5651,-65.23996544728334,0,0.0,train
5657,-40.93737151392002,0,0.0,train
5663,-54.404767390305494,0,0.0,train
5680,10.725364464238481,0,0.0,train
5685,-164.2683299489422,0,0.0,train
5692,-66.71614660707307,0,0.0,train
5698,-59.06985911479443,0,0.0,train
5699,-49.49786937305986,0,0.0,train
5710,3.5712313994156517,0,0.0,train
5728,-10.43368217717822,0,0.0,train
5732,-136.5037559630244,0,0.0,train
5736,-52.818669245330746,0,0.0,train
5743,-52.991182889911244,0,0.0,train
5749,-63.713164274960384,0,0.0,train
5753,-80.17462687343263,0,0.0,train
5756,-63.330324804125894,0,0.0,train
5759,-67.08726651411455,0,0.0,train
5763,-51.38372045206071,0,0.0,train
5769,-58.053678514345386,0,0.0,train
5773,-64.07185640593492,0,0.0,train
5780,-36.770139185398435,0,0.0,train
5783,-77.34999107906019,0,0.0,train
5787,-69.79667770930277,0,0.0,train
5800,-35.2437618750877,0,0.0,train
5804,-83.8952470080663,0,0.0,train
5809,-52.93853884703578,0,0.0,train
5818,-50.37523100539864,0,0.0,train
5823,-52.81435961132896,0,0.0,train
5832,-54.86479680615669,0,0.0,train
5837,-63.57915988291545,0,0.0,train
5842,-66.58150875443759,0,0.0,train
5848,-58.326238100164645,0,0.0,train
5855,-63.858679071975786,0,0.0,train
5860,-63.61855808377212,0,0.0,train
5865,-65.73848419031611,0,0.0,train
5869,-71.81431047759143,0,0.0,train
5874,-69.16004250484313,0,0.0,train
5883,-33.72776556144875,0,0.0,train
5897,-22.91839491781937,0,0.0,train
5902,-110.93230275101453,0,0.0,train
5906,-66.96443721936461,0,0.0,train
5910,-62.24261888918845,0,0.0,train
5914,-71.22464525330341,0,0.0,train
5929,-17.42236426115319,0,0.0,train
5933,-127.4066241379179,0,0.0,train
5948,-42.802275744720006,0,0.0,train
5951,-68.90009134337498,0,0.0,train
5954,-76.53340704871692,0,0.0,train
5960,-64.02061455313455,0,0.0,train
5979,26.286479070318933,0,0.0,train
5983,-130.11028563505312,0,0.0,train
5996,-13.593863951334356,0,0.0,train
6000,-90.03626969903382,0,0.0,train
6007,-45.33643980716014,0,0.0,train
6012,-68.18663773710028,0,0.0,train
6019,-50.191697987187695,0,0.0,train
6033,-20.54171412877148,0,0.0,train
6040,-84.74528047330485,0,0.0,train
6047,-72.72869233146425,0,0.0,train
6051,-60.6267611618607,0,0.0,train
6057,-63.503089111412564,0,0.0,train
6062,-68.12746944080331,0,0.0,train
6066,-49.62635443606581,0,0.0,train
6076,-24.674203823595846,0,0.0,train
6081,-86.05022591240521,0,0.0,train
6086,-44.89393518604093,0,0.0,train
6089,-60.15437731755012,0,0.0,train
6093,-66.11064876856933,0,0.0,train
6104,-54.055998884109115,0,0.0,train
6110,-87.33947408889566,0,0.0,train
6115,-59.270198874321046,0,0.0,train
6121,-61.8201688544393,0,0.0,train
6127,-70.2696052125638,0,0.0,train
6131,-61.78071252578939,0,0.0,train
6136,-103.59227600076605,0,0.0,train
6162,39.142435385496356,0,0.0,train
6169,-109.56903227679634,0,0.0,train
6172,-87.60795105485323,0,0.0,train
6176,-76.74041955225488,0,0.0,train
6181,-74.38011591949764,0,0.0,train
6186,-59.694327925426066,0,0.0,train
6189,-56.4524126992905,0,0.0,train
6193,-55.57498547876713,0,0.0,train
6198,-64.26921395363226,0,0.0,train
6202,-59.75567208113752,0,0.0,train
6210,-57.57793632665826,0,0.0,train
6233,17.334125740017342,0,0.0,train
6238,-125.58511031251291,0,0.0,train
6248,-49.53584240593857,0,0.0,train
6253,-65.47099470997361,0,0.0,train
6258,-74.33852501489321,0,0.0,train
6262,-61.987348543144265,0,0.0,train
6267,-62.85410290879275,0,0.0,train
6274,-46.379733192094506,0,0.0,train
6279,-71.0354414990714,0,0.0,train
6299,24.84674378695943,0,0.0,train
6321,-37.79305206044043,0,0.0,train
6328,-102.4769309853347,0,0.0,train
6339,-13.17067606941741,0,0.0,train
6343,-128.37100786462338,0,0.0,train
6347,-63.71363245693972,0,0.0,train
6363,-8.378993822872367,0,0.0,train
6382,-33.91013247043254,0,0.0,train
6399,-95.88344629937372,0,0.0,train
6403,-77.98985612441837,0,0.0,train
6412,-43.68891500703236,0,0.0,train
6416,-71.04992154176216,0,0.0,train
6421,-53.96895651934858,0,0.0,train
6435,-23.85822106763238,0,0.0,train
6459,-3.306516237389758,0,0.0,train
6463,-137.0604023497683,0,0.0,train
6468,-55.47659957217006,0,0.0,train
6473,-52.61249510804954,0,0.0,train
6478,-51.787436478161624,0,0.0,train
6483,-76.88177814043517,0,0.0,train
6487,-68.4685769025375,0,0.0,train
6493,-70.4911868819669,0,0.0,train
6499,-56.196273165416954,0,0.0,train
6508,-36.1917045490145,0,0.0,train
6535,-58.30405594526299,0,0.0,train
6538,-58.090257436970866,0,0.0,train
6542,-72.07829349028039,0,0.0,train
6549,-44.73257941640138,0,0.0,train
6553,-74.8081885640546,0,0.0,train
6563,-20.360179503609615,0,0.0,train
6567,-73.75446783373292,0,0.0,train
6572,-52.959601833299395,0,0.0,train
6578,-58.72916538637198,0,0.0,train
6582,-67.72205836194507,0,0.0,train
6588,-36.89852292979861,0,0.0,train
6594,-54.59495654881608,0,0.0,train
6599,-66.80424597220818,0,0.0,train
6623,110.12487383383584,0,1.0,train
6629,-158.75236739143082,0,0.0,train
6633,-131.01858735686935,0,0.0,train
6644,-27.071033941729915,0,0.0,train
6648,-86.95139945334509,0,0.0,train
6652,-62.77118860032056,0,0.0,train
6655,-52.20675094642652,0,0.0,train
6658,-60.312481245676764,0,0.0,train
6673,47.24407248350932,0,0.0,train
6688,-121.02243711547378,0,0.0,train
6693,-105.65417505325001,0,0.0,train
6698,-73.73577799038978,0,0.0,train
6704,-167.38759475213175,0,0.0,train
6707,-70.70023938689116,0,0.0,train
6710,-66.62838828194589,0,0.0,train
6714,-68.62352967676489,0,0.0,train
6718,-63.2892724273216,0,0.0,train
6723,-55.11366342330259,0,0.0,train
6728,-61.2897102146443,0,0.0,train
6732,-50.922668000224085,0,0.0,train
6748,-39.94790066801639,0,0.0,train
6763,-9.309188732968565,0,0.0,train
6769,-144.17364284626603,0,0.0,train
6775,-61.705002878428374,0,0.0,train
6779,-87.98654937040831,0,0.0,train
6785,-56.95343723070719,0,0.0,train
6811,25.868246784252115,0,0.0,train
6814,-138.06784552185678,0,0.0,train
6819,-50.60180485550487,0,0.0,train
6825,-67.79532620909767,0,0.0,train
6829,-82.56472954367607,0,0.0,train
6835,-53.06687303186517,0,0.0,train
6839,-80.13177755210364,0,0.0,train
6868,11.94140515393508,0,0.0,train
6889,-34.865352262265404,0,0.0,train
6894,-123.68648095166483,0,0.0,train
6915,28.18586780757316,0,0.0,train
6927,-99.75363960746256,0,0.0,train
6932,-72.4057892105653,0,0.0,train
6937,-60.973730675485925,0,0.0,train
6941,-69.7785759432476,0,0.0,train
6945,-47.58500618492988,0,0.0,train
6950,-61.77074941728235,0,0.0,train
6956,-66.39160253552363,0,0.0,train
6959,-38.719477097456135,0,0.0,train
6983,19.13356793932678,0,0.0,train
6988,-129.15553804788917,0,0.0,train
7014,41.71328035784715,0,0.0,train
7019,-128.66112620038726,0,0.0,train
7023,-58.40310189818829,0,0.0,train
7027,-58.19288988141015,0,0.0,train
7037,-20.748527779461753,0,0.0,train
7040,37.72143215926239,0,0.0,train
7044,-26.917748548995476,0,0.0,train
7048,-45.27362708578173,0,0.0,train
7053,-57.11148081036228,0,0.0,train
7057,-76.63945641159651,0,0.0,train
7062,-69.18528026155508,0,0.0,train
7067,-67.05980793818368,0,0.0,train
7070,-68.41309973696644,0,0.0,train
7093,33.39244008916604,0,0.0,train
7108,-66.98176693005763,0,0.0,train
7120,-81.6489892784858,0,0.0,train
7126,-99.65955275617969,0,0.0,train
7142,-2.0188822787309135,0,0.0,train
7145,-106.37751815969057,0,0.0,train
7170,-52.3219889542487,0,0.0,train
7176,-66.18219981649898,0,0.0,train
7181,-64.46720199761022,0,0.0,train
7185,-69.19860396074347,0,0.0,train
7189,-62.878750796387706,0,0.0,train
7194,-56.95821157634504,0,0.0,train
7198,-86.28129035428313,0,0.0,train
7205,-44.293005421102485,0,0.0,train
7210,-61.995315531643,0,0.0,train
7219,-42.63255570402578,0,0.0,train
7224,-75.08213255989679,0,0.0,train
7229,-65.27907122364711,0,0.0,train
7234,-64.69725477873027,0,0.0,train
7251,1.4203299368034124,0,0.0,train
7269,-40.35309873038954,0,0.0,train
7273,-119.22641490647436,0,0.0,train
7277,-99.27448772256852,0,0.0,train
7295,4.62179381546359,0,0.0,train
7299,-96.91786763152595,0,0.0,train
7304,-60.03602065518634,0,0.0,train
7307,-59.04018802861691,0,0.0,train
7325,-18.297306628189382,0,0.0,train
7336,-61.49085738271289,0,0.0,train
7343,-69.49397505474111,0,0.0,train
7347,-81.66869578321537,0,0.0,train
7369,-52.20892671162619,0,0.0,train
7373,-38.122452916706145,0,0.0,train
7380,-50.09024540820063,0,0.0,train
7386,-70.04110776804774,0,0.0,train
7390,-80.08053016117148,0,0.0,train
7397,-56.73732098940117,0,0.0,train
7403,-77.00845858372026,0,0.0,train
7410,-42.74971013777101,0,0.0,train
7416,-74.05173023739763,0,0.0,train
7420,-70.63401476289975,0,0.0,train
7443,19.89286177970783,0,0.0,train
7454,-86.52129010385315,0,0.0,train
7458,-87.60674213238855,0,0.0,train
7463,-51.7496216164938,0,0.0,train
7468,-60.69660867423383,0,0.0,train
7472,-83.30831238220476,0,0.0,train
7476,-55.05039590138786,0,0.0,train
7481,-73.5512105440281,0,0.0,train
7485,-73.74379741297739,0,0.0,train
7491,-56.5382199554258,0,0.0,train
7499,-58.16919245491707,0,0.0,train
7505,-60.17141301918288,0,0.0,train
7511,-54.26133295934167,0,0.0,train
7514,-72.7997129707388,0,0.0,train
7523,-29.662183411541022,0,0.0,train
7531,-47.97851934924227,0,0.0,train
7536,-72.31980711681408,0,0.0,train
7540,-85.15151546988153,0,0.0,train
7544,-62.60077124757396,0,0.0,train
7550,-54.14258935521286,0,0.0,train
7556,-74.7707624686386,0,0.0,train
7560,-64.89851799380305,0,0.0,train
7565,-66.62578968810202,0,0.0,train
7570,-61.80389341077093,0,0.0,train
7587,17.316472465852122,0,0.0,train
7591,-129.3349024108708,0,0.0,train
7594,-73.66727068885001,0,0.0,train
7598,-72.82573988390035,0,0.0,train
7607,-23.752194281304867,0,0.0,train
7612,-72.94228925129504,0,0.0,train
7618,-57.76221204512302,0,0.0,train
8618,-110621.08071769208,0,0.0,train
8624,110788.21775389262,0,0.0,train
8628,-59.76296378929318,0,0.0,train
8647,-82.98940060949298,0,0.0,train
8653,-0.5970982571200238,0,0.0,train
8659,-54.15475255552045,0,0.0,train
8664,-70.83079447419799,0,0.0,train
8667,-83.6764169278136,0,0.0,train
8673,-61.20660115645662,0,0.0,train
8676,-74.53679384739081,0,0.0,train
8684,-42.987726387406724,0,0.0,train
8688,-92.7985143126091,0,0.0,train
8695,-48.969860545834095,0,0.0,train
8701,-57.65277865092558,0,0.0,train
8708,-70.9269795152024,0,0.0,train
8711,-71.45718690807132,0,0.0,train
8716,-59.68935970598262,0,0.0,train
8720,-45.30642075376981,0,0.0,train
8724,-62.84409905855538,0,0.0,train
8729,-60.19002650620369,0,0.0,train
8747,51.806988212374975,0,0.0,train
8752,-167.76758557869363,0,0.0,train
8756,-81.73130435640161,0,0.0,train
8761,-50.42701874744974,0,0.0,train
8765,-84.13373498021201,0,0.0,train
8769,-34.44427942113722,0,0.0,train
8774,-46.3285515957621,0,0.0,train
8778,-44.018150141315175,0,0.0,train
8781,-47.52212059739533,0,0.0,train
8784,-47.638730359227026,0,0.0,train
8787,-41.58751096512473,0,0.0,train
8791,-70.84052786613758,0,0.0,train
8794,-46.051930813985194,0,0.0,train
8799,-43.08507207620502,0,0.0,train
8811,-32.45998767302216,0,0.0,train
8815,-34.67255979457592,0,0.0,train
8820,-39.822355423767334,0,0.0,train
8824,-27.54389972589643,0,0.0,train
8828,-50.54187138323641,0,0.0,train
8833,-45.94821553694999,0,0.0,train
8837,-47.46795309260688,0,0.0,train
8841,-49.181374842576375,0,0.0,train
8845,-37.235887033605565,0,0.0,train
8849,-48.06710781274853,0,0.0,train
8853,-42.473230376668305,0,0.0,train
8857,-41.29494459421328,0,0.0,train
8861,-48.87643918688272,0,0.0,train
8866,-34.74567074278804,0,0.0,train
8870,-35.91461877572541,0,0.0,train
8874,-43.52591166279235,0,0.0,train
8878,-45.54451811447746,0,0.0,train
8883,-41.43016904316805,0,0.0,train
8888,-59.1174906100912,0,0.0,train
8891,-47.99474334069163,0,0.0,train
8895,-53.011310835659025,0,0.0,train
8917,28.63796037736276,0,0.0,train
8935,-126.13757725573913,0,0.0,train
8940,-36.439197676102964,0,0.0,train
8944,-66.32795470090045,0,0.0,train
8959,20.63818519973033,0,0.0,train
8965,-111.56423781386378,0,0.0,train
8968,-78.95604167599689,0,0.0,train
8973,-42.93379594291224,0,0.0,train
8976,-38.76098513086308,0,0.0,train
8979,-55.95352148074065,0,0.0,train
8983,-41.264184153990364,0,0.0,train
8986,-45.52754285744848,0,0.0,train
8989,-36.35898281436887,0,0.0,train
8992,-51.1276821775632,0,0.0,train
8995,-44.63798255168912,0,0.0,train
8998,-42.97026541105596,0,0.0,train
9001,-55.299078944536305,0,0.0,train
9005,-36.98318505607394,0,0.0,train
9008,-35.78641558030043,0,0.0,train
9010,-49.12224883478322,0,0.0,train
9013,-49.635551585916616,0,0.0,train
9016,-42.1412625443118,0,0.0,train
9028,-36.97547827556171,0,0.0,train
9032,-58.0398603916631,0,0.0,train
9035,-34.57472386950842,0,0.0,train
9039,-57.27297137159336,0,0.0,train
9044,-31.741413493883737,0,0.0,train
9048,-48.574533038474904,0,0.0,train
9055,-36.25102572920963,0,0.0,train
9062,-45.2948257711481,0,0.0,train
9077,-94.11883632728674,0,0.0,train
9088,10.326704786585559,0,0.0,train
9095,-102.08669389156229,0,0.0,train
9100,-77.35996855207009,0,0.0,train
9106,-50.76392486493391,0,0.0,train
9110,-47.91078159105117,0,0.0,train
9114,-60.756998742542955,0,0.0,train
9119,-67.05115304640131,0,0.0,train
9124,-73.23280370726407,0,0.0,train
9128,-66.18852515447564,0,0.0,train
9144,-4.710144859572793,0,0.0,train
9160,-110.46429309982913,0,0.0,train
9164,-30.553237022912807,0,0.0,train
9169,-58.44347015673093,0,0.0,train
9178,-35.53052989404238,0,0.0,train
9183,-102.78231013896968,0,0.0,train
9189,-66.07082561338754,0,0.0,train
9195,-76.23824762418931,0,0.0,train
9200,-77.06821924413029,0,0.0,train
9202,-51.68571169106349,0,0.0,train
9206,-72.19245720797672,0,0.0,train
9211,-46.07558650523608,0,0.0,train
9214,-41.52490517139551,0,0.0,train
9219,-44.03956370757074,0,0.0,train
9223,-41.12563436286543,0,0.0,train
9235,-11.422656559954916,0,0.0,train
9250,-42.27536309635949,0,0.0,train
9256,-93.04785577173078,0,0.0,train
9260,-60.630985972567416,0,0.0,train
9264,-60.16983899346128,0,0.0,train
9269,-56.69906624930364,0,0.0,train
9275,-37.85355220294478,0,0.0,train
9294,-75.10868951737373,0,0.0,train
9298,-50.64140954410983,0,0.0,train
9319,53.78446503725173,0,0.0,train
9324,-107.19902012657795,0,0.0,train
9329,-41.45574301959287,0,0.0,train
9337,-46.28975250814225,0,0.0,train
9344,-79.60609857088546,0,0.0,train
9350,-57.23409803934748,0,0.0,train
9355,-47.622055378328824,0,0.0,train
9365,-36.47762883141074,0,0.0,train
9380,-16.099374251158025,0,0.0,train
9395,-113.8202469886343,0,0.0,train
9400,-62.930661245231065,0,0.0,train
9405,-77.52548899139646,0,0.0,train
9413,-37.27359586502726,0,0.0,train
9430,-20.72549201502335,0,0.0,train
9434,-108.90750122922549,0,0.0,train
9439,-69.93151893681886,0,0.0,train
9444,-51.3473621125659,0,0.0,train
9450,-78.9032120121035,0,0.0,train
9472,-10.075549988298548,0,0.0,train
9476,-96.2045101691532,0,0.0,train
9482,-64.2680709466206,0,0.0,train
9497,-48.72071330873729,0,0.0,train
9524,27.11569640345631,0,0.0,train
9529,-113.90446635621397,0,0.0,train
9533,-76.67555302114764,0,0.0,train
9537,-77.47873073936344,0,0.0,train
9542,-63.404530566193316,0,0.0,train
9545,-71.94003677737487,0,0.0,train
9550,-53.98406848185388,0,0.0,train
9555,-65.93810651705907,0,0.0,train
9558,-63.524910924671964,0,0.0,train
9562,-68.27019783691601,0,0.0,train
9574,-25.348828953313028,0,0.0,train
9584,-90.04949464632912,0,0.0,train
9604,14.986074539403887,0,0.0,train
9618,-64.34724252418036,0,0.0,train
9621,-144.9686770619172,0,0.0,train
9625,-66.39153218128821,0,0.0,train
9631,-43.33995181128665,0,0.0,train
9636,-63.637829612040775,0,0.0,train
9641,-84.74470182067517,0,0.0,train
9646,-30.60127505330288,0,0.0,train
9652,-51.455888040662174,0,0.0,train
9673,5.397935581629909,0,0.0,train
9677,-133.21129604847823,0,0.0,train
9683,-62.11380172394251,0,0.0,train
9691,-46.419526486679345,0,0.0,train
9695,-86.62375125211454,0,0.0,train
9702,-52.62558457460895,0,0.0,train
9707,-73.18547944083255,0,0.0,train
9711,-69.60621980216895,0,0.0,train
9716,-64.61180056432741,0,0.0,train
9720,-77.82303511225936,0,0.0,train
9726,-41.23032536704571,0,0.0,train
9730,-81.79912087667401,0,0.0,train
9736,-36.8054247865105,0,0.0,train
9748,-32.24970487572391,0,0.0,train
9752,-90.15149800036991,0,0.0,train
9756,-71.18016829975497,0,0.0,train
9771,-5.851555116245258,0,0.0,train
9797,-47.89614647425179,0,0.0,train
9802,-78.23027390378633,0,0.0,train
9806,-83.79695780460345,0,0.0,train
9818,-15.212772050762716,0,0.0,train
9821,-91.24935876971946,0,0.0,train
9834,-12.702369039578173,0,0.0,train
9838,-94.40999865030373,0,0.0,train
9842,-76.51200565496094,0,0.0,train
9846,-49.40463271221064,0,0.0,train
9849,-67.361267488569,0,0.0,train
9853,-63.85232937685421,0,0.0,train
9857,-74.41242404083238,0,0.0,train
9861,-43.54541208213905,0,0.0,train
9866,-62.3586969955791,0,0.0,train
9871,-59.288660386711676,0,0.0,train
9876,-55.77049762652439,0,0.0,train
9883,-33.49746877811536,0,0.0,train
9889,-59.929788771402784,0,0.0,train
9910,5.867558483404096,0,0.0,train
9921,-91.74274473276466,0,0.0,train
9926,-71.3160232979715,0,0.0,train
9930,-82.43554266910448,0,0.0,train
9935,-32.49088712769565,0,0.0,train
9939,-56.20173748453295,0,0.0,train
9961,-3.972006360557309,0,0.0,train
9974,-22.523020678321306,0,0.0,train
9979,-124.10897110644214,0,0.0,train
9985,-55.30151903716026,0,0.0,train
10000,-73.80874563703728,0,0.0,eval
10001,7.004940034779025,0,0.0,train
10004,-65.76678686960132,0,0.0,train
10008,-54.016291396710926,0,0.0,train
11008,-117.79521826566234,0,0.0,train
11060,-63.39234824226709,0,0.0,train
11062,-24.553079917232466,0,0.0,train
11065,-90.71285889872357,0,0.0,train
11068,-58.27069708130095,0,0.0,train
12068,-155.34658704883256,0,0.0,train
12153,-35.049012876480816,0,0.0,train
12162,-72.06972293995481,0,0.0,train
12175,-68.117887309853,0,0.0,train
12188,-63.97274586780319,0,0.0,train
12203,-50.76500002357115,0,0.0,train
12214,-56.71411172607638,0,0.0,train
12236,-41.3722813933031,0,0.0,train
12245,-56.64371594340659,0,0.0,train
13245,-124.88519120983213,0,0.0,train
13258,-67.39612939171346,0,0.0,train
14258,-149.56285427025097,0,0.0,train
14264,-40.99110344637724,0,0.0,train
14275,-58.097322696881946,0,0.0,train
14312,-59.95270114539945,0,0.0,train
14332,-73.4756922022496,0,0.0,train
14336,-57.667734457468896,0,0.0,train
14360,-39.37865983067681,0,0.0,train
14382,-72.81519221260888,0,0.0,train
14600,-58.93920641039496,0,0.0,train
15600,-171.79938718041052,0,0.0,train
15624,-36.98514775726194,0,0.0,train
15632,-70.70597235400328,0,0.0,train
16632,-159.48698942484194,0,0.0,train
16650,-39.38582818130109,0,0.0,train
16653,-45.252678893238155,0,0.0,train
16655,-40.51833511657983,0,0.0,train
16680,-90.33461537840807,0,0.0,train
16683,-40.952421672012804,0,0.0,train
16691,-41.701956048189025,0,0.0,train
16693,-49.495611453564855,0,0.0,train
16739,-64.6819160030053,0,0.0,train
16754,-43.94700877436726,0,0.0,train
